close,volume,sma_200,atr_14,volume_sma_20,price_to_sma_50,trend_label,sma_20,macd,rsi_14,bb_width,volume_ratio,momentum_10,momentum_20,volatility_20
142.81,1036290.0,153.2397435897436,4.906428571428573,1241230.35,-0.0680616095108218,Uptrend,148.381,-2.524585246304042,40.05130084279956,10.720619777841705,0.8348893499099501,-5.539999999999992,-11.539999999999992,0.017988218170949866
143.23,1141534.0,152.9895,5.151428571428574,1218237.2,-0.0637919595789253,Uptrend,148.0215,-2.6600509237143513,38.449962377727594,11.4715888864161,0.9370375490093391,-6.27000000000001,-7.189999999999998,0.017289156269297043
142.76,1359184.0,152.74,5.016428571428577,1212797.25,-0.0653397931124788,Uptrend,147.519,-2.773363908309733,40.57165541881699,11.46070191659527,1.1207017496123115,-5.469999999999999,-10.050000000000011,0.016750604575661417
147.14,975345.0,152.60666666666668,5.102142857142861,1190667.4,-0.0358219387532219,Sideways,147.245,-2.4811348915874873,43.230944254834995,10.406366472400066,0.8191582300817173,2.0299999999999727,-5.480000000000018,0.01839342549555925
144.92,949790.0,152.42790697674417,5.12071428571429,1164325.45,-0.0492554619797387,Sideways,147.077,-2.4009995093511236,43.461685093404476,10.557799611262567,0.8157427117993513,-2.710000000000008,-3.3600000000000136,0.01759568593352944
147.73,929978.0,152.32113636363636,5.014285714285718,1160782.95,-0.0301411640776887,Sideways,147.11,-2.0866940160394165,46.826819648619555,10.573922241956609,0.8011644209625925,0.14999999999997726,0.6599999999999966,0.018077171104342316
146.33,1356469.0,152.188,5.040714285714287,1183282.7,-0.0384918653244669,Sideways,147.0145,-1.9283441963104053,46.60956459671666,10.539984819723259,1.1463608823149363,-2.4799999999999898,-1.9099999999999966,0.01811295884000527
146.77,1413989.0,152.07021739130437,4.926428571428573,1198905.45,-0.034853750341304,Downtrend,146.8845,-1.7472057996986905,53.27545382794001,10.304594580752848,1.1793999268249218,-3.280000000000001,-2.5999999999999943,0.018033369869322094
144.87,1291538.0,151.91702127659576,4.933571428571432,1214366.95,-0.046387305499923,Downtrend,146.7525,-1.7369440268581968,44.41747572815535,10.4393093137125,1.0635483780252748,-5.240000000000009,-2.6399999999999864,0.01805058202535335
143.9,1277864.0,151.75,4.736428571428576,1199225.35,-0.0517298187808895,Downtrend,146.41199999999998,-1.7864888597967479,42.82371294851792,10.034421599778511,1.0655745394308083,1.490000000000009,-6.810000000000002,0.017293463147772737
144.91,1520309.0,151.6104081632653,4.47714285714286,1231149.65,-0.0441949088089639,Sideways,146.23999999999998,-1.7243773886255553,42.32887490165223,9.946272509945686,1.2348693759527936,2.0999999999999943,-3.4399999999999977,0.017104588578647734
145.08,1161795.0,151.47979999999998,4.565000000000004,1221063.0,-0.0422485374287526,Sideways,146.019,-1.6425022771538238,39.79466119096509,9.502069802222593,0.9514619638790136,1.8500000000000227,-4.4199999999999875,0.016989652542602453
141.13,1498373.0,151.27686274509804,4.713571428571433,1221077.1,-0.0659840291409277,Sideways,145.664,-1.8747368504776318,34.10056657223792,10.20678329657062,1.2270912295382495,-1.6299999999999955,-7.099999999999994,0.017895768886018612
140.32,1090712.0,151.06615384615387,4.105000000000004,1222342.9,-0.0686276462006352,Sideways,145.42450000000002,-2.099937876865482,45.10538641686181,11.269561986537667,0.8923126235690493,-6.819999999999993,-4.7900000000000205,0.017371233655804518
140.02,1387685.0,150.8577358490566,4.253571428571433,1219583.75,-0.0679264725656717,Sideways,145.044,-2.2763781354102264,43.43529411764707,12.044299984027987,1.13783493753504,-4.899999999999977,-7.609999999999985,0.01679231257467931
145.46,1009592.0,150.7577777777778,4.2257142857142895,1224113.25,-0.0289201025421917,Downtrend,144.93800000000002,-1.9547130600773528,54.24438523030076,11.815490991423644,0.8247537554225477,-2.269999999999982,-2.1200000000000045,0.01917603403614277
146.37,1005644.0,150.67800000000005,4.495714285714287,1216189.75,-0.0203191576230641,Sideways,144.81599999999997,-1.607827738262955,56.757768625982806,11.3338795327615,0.8268808382902422,0.03999999999999204,-2.4399999999999977,0.01913094527640108
140.91,1047860.0,150.50357142857143,4.554285714285718,1222371.7,-0.0538978121009229,Uptrend,144.359,-1.7532842213056483,38.79093198992445,10.710647137556805,0.857235160139915,-5.860000000000014,-9.140000000000015,0.0206631488262867
141.24,1288633.0,150.34105263157895,4.649285714285719,1218778.4,-0.048606994665086,Uptrend,143.9155,-1.8209406200279261,42.89575289575295,9.578392129656322,1.0573152592792916,-3.6299999999999955,-8.870000000000005,0.020684188340331627
140.85,1396501.0,150.17741379310343,4.57714285714286,1206954.25,-0.0488069736596856,Uptrend,143.8375,-1.8843074210778354,35.34923339011927,9.881699193324835,1.157045513531271,-3.0500000000000114,-1.5600000000000023,0.01726383458268518
140.91,1030303.0,150.02033898305086,4.564285714285719,1206654.9,-0.046365414419231,Uptrend,143.7425,-1.9076938615462495,37.75971093044263,10.189405230304487,0.8538505914159882,-4.0,-1.9000000000000057,0.017248672693278025
144.28,1248620.0,149.92466666666667,4.78571428571429,1212009.2,-0.0222653518164126,Uptrend,143.79500000000002,-1.6354445614967688,45.03390506581571,10.188211970600321,1.0302067014012766,-0.8000000000000114,1.0500000000000114,0.018087960328100977
146.72,1441529.0,149.87213114754098,4.883571428571433,1216126.45,-0.0041079190796957,Sideways,143.993,-1.2088624083355057,53.61187036313938,10.461454865109602,1.1853446654334343,5.590000000000003,3.960000000000008,0.018425016156805415
151.0,1140630.0,149.89032258064518,5.305000000000002,1224390.7,0.0260759187456595,Downtrend,144.186,-0.5194449104646139,62.27524204702625,11.908842535120925,0.9315898920173111,10.680000000000007,3.8600000000000136,0.018301988482853266
152.94,1287574.0,149.93873015873015,5.3728571428571446,1241279.9,0.0399129666145373,Downtrend,144.587,0.18137443869881054,63.45058626465659,14.254517141852205,1.0372954560852876,12.919999999999987,8.02000000000001,0.01803714760852432
150.08,1516951.0,149.9409375,5.335714285714287,1270628.55,0.021026005956892,Downtrend,144.7045,0.500234334041096,57.68285187461586,14.83404604635075,1.1938587402274252,4.6200000000000045,2.3500000000000227,0.018209056606908764
150.54,1408148.0,149.95015384615385,5.08,1273212.5,0.0244189243261047,Downtrend,144.91500000000002,0.7810478208871245,66.19621342512909,15.676538285972754,1.1059803449934713,4.1699999999999875,4.2099999999999795,0.01804642843975359
146.04,1279011.0,149.89090909090908,5.303571428571426,1266463.6,-0.0055632349836916,Downtrend,144.8785,0.6331831986623797,58.73549175320709,15.617282060184436,1.009907430422793,5.1299999999999955,-0.7300000000000182,0.019360499424114865
143.1,1215299.0,149.78955223880595,5.355714285714283,1262651.65,-0.0245478564592519,Downtrend,144.79000000000002,0.2755891704388773,54.35274166195589,15.698125935751932,0.9624974552561667,1.8599999999999852,-1.7700000000000102,0.019676111328176902
140.62,896209.0,149.65470588235294,5.417142857142856,1243568.9,-0.0397615997508925,Sideways,144.626,-0.20555246615151646,42.53547193090684,16.123102222064745,0.7206749863236368,-0.22999999999998977,-3.280000000000001,0.019995451382265904
138.58,949644.0,149.49420289855072,5.2457142857142856,1215035.65,-0.0516494510954138,Downtrend,144.3095,-0.7429078513302727,38.39046199701938,16.99946488321848,0.781577067306626,-2.329999999999984,-6.329999999999984,0.020122188955833516
140.98,1252813.0,149.37257142857143,5.164285714285713,1219586.55,-0.0339773027834994,Downtrend,144.10449999999997,-0.9639936049451876,50.114791734995066,17.236858793081183,1.0272440279043746,-3.3000000000000114,-4.100000000000023,0.020576547642790544
141.78,993654.0,149.26563380281692,5.185714285714283,1194350.6,-0.0270248013285935,Downtrend,144.137,-1.0624055930486804,50.87209302325581,17.15199715239538,0.8319617371984407,-4.939999999999998,0.6500000000000057,0.01968476506055595
137.38,1640991.0,149.10055555555556,5.389285714285713,1221864.55,-0.0552439530936668,Sideways,143.99,-1.4783989672830558,45.038604518158415,17.888713289610394,1.3430220231857941,-13.620000000000005,-2.9399999999999977,0.020877365397725223
138.24,1527101.0,148.9517808219178,5.369999999999998,1228835.35,-0.0480151832763592,Sideways,143.901,-1.7188678619990583,46.26782219737211,18.287767093419234,1.2427222247471965,-14.699999999999989,-1.7800000000000011,0.0209344907840148
134.97,1030430.0,148.76283783783785,5.219999999999999,1229877.25,-0.0689823577778635,Uptrend,143.37650000000002,-2.1485358807993578,36.949817774039786,19.872872914974437,0.8378315803467379,-15.110000000000014,-10.490000000000009,0.01936853971151963
136.53,1078555.0,148.59973333333332,5.085714285714283,1233522.8,-0.0566976333495006,Sideways,142.8845,-2.3362411846366626,35.35498706524862,20.56164840821731,0.8743697319579338,-14.009999999999991,-9.840000000000003,0.019545392253455317
137.37,1107356.0,148.45197368421054,4.754285714285713,1236497.6,-0.0493175599081499,Sideways,142.70749999999998,-2.3896713664506137,28.261562998405083,21.085038347255818,0.8955585518322073,-8.669999999999987,-3.539999999999992,0.01791266074473717
135.65,915768.0,148.28571428571428,4.770714285714285,1217854.35,-0.0596773858130167,Uptrend,142.428,-2.541507875091753,22.2293607452618,21.98621041519067,0.751951988347375,-7.449999999999989,-5.590000000000003,0.018069169579427627
136.59,838524.0,148.13576923076923,4.721428571428571,1189955.5,-0.0513041702610006,Uptrend,142.215,-2.5565192949662503,26.908592947620647,22.56619735706215,0.7046683678507305,-4.030000000000001,-4.259999999999991,0.01817340789361681
141.84,1161507.0,148.05607594936708,5.0214285714285705,1196515.7,-0.0139482114255206,Uptrend,142.2615,-2.120342837090533,37.205882352941195,22.536218428401355,0.9707411277595438,3.259999999999991,0.9300000000000068,0.02024167782984142
138.62,923769.0,147.938125,5.046428571428572,1180273.15,-0.0348732287674895,Uptrend,141.9785,-2.0113117907538367,38.66136919315406,22.67747790673627,0.7826739090014884,-2.359999999999985,-5.659999999999997,0.020089697467774007
136.07,1048262.0,147.7916049382716,5.032142857142857,1160609.8,-0.0510204650955185,Uptrend,141.44599999999997,-2.106386477632441,39.127745128363756,22.802597820608185,0.9031993353838645,-5.710000000000008,-10.650000000000006,0.01990869041372641
139.37,1076646.0,147.6889024390244,4.9957142857142856,1157410.6,-0.0272267621874101,Sideways,140.8645,-1.893622924871977,48.114630467571644,21.00062545434463,0.9302195780823157,1.990000000000009,-11.629999999999995,0.01950926297262607
